name,total_fat,saturated_fat,cholesterol,sodium,choline,folate,folic_acid,niacin,pantothenic_acid,riboflavin,thiamin,vitamin_a,vitamin_a_rae,carotene_alpha,carotene_beta,cryptoxanthin_beta,lutein_zeaxanthin,lucopene,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,tocopherol_alpha,vitamin_k,calcium,copper,irom,magnesium,manganese,phosphorous,potassium,selenium,zink,protein,alanine,arginine,aspartic_acid,cystine,glutamic_acid,glycine,histidine,hydroxyproline,isoleucine,leucine,lysine,methionine,phenylalanine,proline,serine,threonine,tryptophan,tyrosine,valine,carbohydrate,fiber,sugars,fructose,galactose,glucose,lactose,maltose,sucrose,fat,saturated_fatty_acids,monounsaturated_fatty_acids,polyunsaturated_fatty_acids,fatty_acids_total_trans,alcohol,ash,caffeine,theobromine,water
"Snacks, unsalted, plain, brown rice, rice cakes",2800.0,600.0,0.0,26.0,31.6,0.021,0.0,7.806,1.0,0.165,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.15,0.0,0.0,1.24,1.24,0.0019,11.0,0.445,1.49,131.0,3.73,360.0,290.0,0.0246,3.0,8200.0,476.0,618.0,764.0,99.0,1662.0,402.0,207.0,0.0,346.0,675.0,311.0,184.0,421.0,383.0,422.0,299.0,104.0,306.0,479.0,81500.0,4200.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,570.0,1030.0,990.0,0.0,0.0,1700.0,0.0,0.0,5800.0
"Candies, prepared-from-recipe, chocolate, fudge",10000.0,6400.0,14.0,45.0,10.0,0.004,0.0,0.176,0.14,0.085,0.026,0.003975,0.044,0.0,0.01,0.0,0.004,0,8.999999999999999e-05,0.012,0.0,0.0,0.18,0.18,0.0014,49.0,0.329,1.77,36.0,0.422,71.0,134.0,0.0025,1.11,2390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76440.0,1700.0,73120.0,0.0,0.0,0.0,0.0,0.0,0.0,10410.0,6448.0,2943.0,373.0,14.0,0.0,700.0,8.0,130.0,9810.0
CAMPBELL'S Homestyle Italian-Style Wedding Soup,1400.0,600.0,6.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,2860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6120.0,800.0,1220.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.0,612.0,0.0,0.0,6.0,0.0,600.0,0.0,0.0,89200.0
"Sweeteners, packets, EQUAL, aspartame, tabletop",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.0,0.0005,0.01,2170.0,0.0,0.0,983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186.0,0.0,0.0,0.0,0.0,0.0,0.0,89080.0,0.0,80700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8750.0
"Rice, enriched, raw, regular, long-grain, white",700.0,200.0,0.0,5.0,5.8,0.231,0.223,4.192,1.014,0.049,0.576,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.164,0.0,0.0,0.11,0.11,0.0001,28.0,0.22,4.31,25.0,1.088,115.0,115.0,0.0151,1.09,7130.0,413.0,594.0,670.0,146.0,1389.0,325.0,168.0,0.0,308.0,589.0,258.0,168.0,381.0,335.0,375.0,255.0,83.0,238.0,435.0,79950.0,1300.0,120.0,20.0,0.0,20.0,0.0,0.0,80.0,660.0,180.0,206.0,177.0,0.0,0.0,640.0,0.0,0.0,11620.0
"Lamb, raw, heart, variety meats and by-products",5700.0,2300.0,135.0,89.0,0.0,0.002,0.0,6.14,2.63,0.99,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0,0.01025,0.39,5.0,0.0,0.0,0.0,0.0,6.0,0.397,4.6,17.0,0.046,175.0,316.0,0.032,1.87,16470.0,1000.0,1077.0,1419.0,138.0,2103.0,795.0,377.0,0.0,714.0,1401.0,1240.0,361.0,712.0,747.0,636.0,777.0,178.0,513.0,819.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5680.0,2250.0,1600.0,550.0,135.0,0.0,930.0,0.0,0.0,76710.0
"Veal, raw, heart, variety meats and by-products",4000.0,1100.0,104.0,77.0,0.0,0.002,0.0,6.4,2.78,1.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0,0.01376,0.43,8.0,0.0,0.0,0.0,0.0,5.0,0.34,4.24,18.0,0.036,211.0,261.0,0.0332999999999999,1.47,17180.0,1067.0,1067.0,1595.0,185.0,2480.0,938.0,462.0,0.0,823.0,1349.0,1479.0,392.0,745.0,797.0,797.0,760.0,183.0,564.0,898.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3980.0,1070.0,840.0,1050.0,104.0,0.0,1070.0,0.0,0.0,77690.0
"Lamb, raw, liver, variety meats and by-products",5000.0,1900.0,371.0,70.0,0.0,0.23,0.0,16.11,6.13,3.63,0.34,0.6153000000000001,7.391,0.0,0.0,0.0,0.0,0,0.09005,0.9,4.0,0.0,0.0,0.0,0.0,7.0,6.979,7.37,19.0,0.184,364.0,313.0,0.0824,4.66,20380.0,1022.0,1143.0,1758.0,214.0,2198.0,985.0,479.0,0.0,878.0,1665.0,1102.0,442.0,910.0,974.0,878.0,882.0,236.0,727.0,1122.0,1780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5020.0,1940.0,1050.0,750.0,371.0,0.0,1440.0,0.0,0.0,71370.0
"Nuts, toasted, dried (desiccated), coconut meat",47000.0,42000.0,0.0,37.0,0.0,0.009,0.0,0.616,0.817,0.102,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.306,1.5,0.0,0.0,0.0,0.0,27.0,0.812,3.39,92.0,2.801,211.0,554.0,0.0,2.05,5300.0,271.0,870.0,518.0,105.0,1212.0,251.0,122.0,0.0,208.0,393.0,234.0,99.0,269.0,219.0,274.0,193.0,62.0,164.0,321.0,44400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47000.0,41678.0,1999.0,514.0,0.0,0.0,2300.0,0.0,0.0,1000.0
"Fast foods, with crispy chicken fillet, biscuit",15000.0,5700.0,24.0,868.0,22.3,0.064,0.036,4.715,0.0,0.275,0.25,0.000875,0.01,0.0,0.001,0.0,0.042,0,0.00012,0.207,0.7,0.0001,1.82,1.82,0.0063,44.0,0.06,1.76,18.0,0.241,355.0,206.0,0.0101,0.49,11930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30560.0,1400.0,2620.0,0.0,0.0,0.0,660.0,120.0,1840.0,14930.0,5712.0,5455.0,3308.0,24.0,0.0,3170.0,0.0,0.0,39400.0
"POPEYES, Skin and Breading, Mild, Fried Chicken",32000.0,12000.0,82.0,769.0,0.0,0.0,0.0,5.353,0.74,0.283,0.165,0.0021,0.025,0.0,0.0,0.0,0.0,0,0.00038,0.107,0.0,0.0,0.2,0.2,0.0,26.0,0.069,1.73,19.0,0.241,119.0,192.0,0.0226,0.67,13960.0,795.0,789.0,948.0,162.0,3264.0,1173.0,333.0,315.0,410.0,851.0,606.0,202.0,534.0,1120.0,544.0,461.0,107.0,427.0,509.0,21540.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32320.0,11750.0,14151.0,3094.0,82.0,0.0,2550.0,0.0,0.0,29630.0
"Pasta, cooked, corn and rice flour, gluten-free",1000.0,200.0,0.0,4.0,1.7,0.004,0.0,0.24,0.14,0.079,0.05,0.001775,0.004,0.021,0.032,0.0,0.539,0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,2.0,0.02,0.22,11.0,0.094,33.0,24.0,0.0022,0.27,3200.0,236.0,154.0,175.0,72.0,544.0,103.0,92.0,0.0,103.0,452.0,164.0,72.0,175.0,349.0,164.0,103.0,20.0,144.0,103.0,38050.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,150.0,259.0,329.0,0.0,0.0,70.0,0.0,0.0,57670.0
"McDONALD'S, FILET-O-FISH (without tartar sauce)",7600.0,1800.0,25.0,464.0,0.0,0.057,0.0,2.748,0.0,0.201,0.283,0.002325,0.0,0.0,0.0,0.0,0.0,0,0.00081,0.0,0.1,0.0,0.0,0.0,0.0,128.0,0.065,1.64,23.0,0.23,131.0,194.0,0.0,0.54,12470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31080.0,1000.0,4270.0,0.0,0.0,0.0,0.0,0.0,0.0,7620.0,1773.0,2768.0,2323.0,25.0,0.0,1930.0,0.0,0.0,46900.0
"Soup, condensed, canned, bean with frankfurters",5300.0,1600.0,9.0,831.0,0.0,0.024,0.0,0.78,0.07,0.049,0.083,0.01655,0.033,0.0,0.0,0.0,0.0,0,6e-05,0.1,0.7,0.0,0.0,0.0,0.0,66.0,0.3,1.78,37.0,0.6,126.0,363.0,0.0069,0.9,7600.0,379.0,399.0,851.0,84.0,1401.0,367.0,198.0,0.0,371.0,626.0,518.0,96.0,424.0,343.0,376.0,314.0,80.0,227.0,418.0,16750.0,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5310.0,1610.0,2080.0,1250.0,9.0,0.0,2640.0,0.0,0.0,67700.0
"Chicken, roasted, cooked, meat and skin, capons",12000.0,3300.0,86.0,49.0,0.0,0.006,0.0,8.947,1.104,0.17,0.07,0.0017,0.0,0.0,0.0,0.0,0.0,0,0.00033,0.43,0.0,0.0,0.0,0.0,0.0,14.0,0.069,1.49,24.0,0.021,246.0,255.0,0.0216,1.74,28960.0,1674.0,1806.0,2582.0,384.0,4246.0,1815.0,857.0,0.0,1455.0,2115.0,2370.0,774.0,1128.0,1376.0,1018.0,1200.0,325.0,938.0,1409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11650.0,3260.0,4750.0,2520.0,86.0,0.0,1040.0,0.0,0.0,58700.0
"Tomato products, with salt added, puree, canned",200.0,0.0,0.0,202.0,17.6,0.011,0.0,1.466,0.44,0.08,0.025,0.01275,0.026,0.0,0.306,0.0,0.0,0,0.0,0.126,10.6,0.0,1.97,1.97,0.0034,18.0,0.287,1.78,23.0,0.169,40.0,439.0,0.0007,0.36,1650.0,53.0,33.0,277.0,10.0,812.0,28.0,26.0,0.0,32.0,47.0,49.0,9.0,35.0,37.0,40.0,38.0,11.0,22.0,34.0,8980.0,1900.0,4830.0,2380.0,0.0,2450.0,0.0,0.0,0.0,210.0,29.0,31.0,86.0,0.0,0.0,1280.0,0.0,0.0,87880.0
"Lemon juice from concentrate, canned or bottled",100.0,0.0,0.0,24.0,5.1,0.009,0.0,0.18,0.08,0.017,0.021,0.000825,0.002,0.0,0.0,0.04,0.011,0,0.0,0.037,14.3,0.0,0.23,0.23,0.0001,10.0,0.018,0.06,7.0,0.016,9.0,109.0,0.0001,0.19,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5620.0,700.0,1530.0,700.0,0.0,840.0,0.0,0.0,0.0,70.0,27.0,6.0,17.0,0.0,0.0,220.0,0.0,0.0,93640.0
"Potatoes, unprepared, plain, frozen, hash brown",600.0,200.0,0.0,22.0,0.0,0.004,0.0,1.664,0.323,0.014,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.087,8.2,0.0,0.0,0.0,0.0,10.0,0.099,0.98,11.0,0.146,47.0,285.0,0.0003,0.21,2060.0,71.0,98.0,478.0,13.0,322.0,75.0,35.0,0.0,89.0,124.0,110.0,23.0,88.0,66.0,74.0,94.0,28.0,52.0,105.0,17720.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,163.0,14.0,269.0,0.0,0.0,750.0,0.0,0.0,78850.0
"CAMPBELL'S CHUNKY Soups, Split Pea 'N' Ham Soup",1000.0,400.0,4.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12240.0,2000.0,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,408.0,0.0,0.0,4.0,0.0,1160.0,0.0,0.0,81000.0
"Nuts, creamed, dried (desiccated), coconut meat",69000.0,61000.0,0.0,37.0,0.0,0.009,0.0,0.611,0.811,0.101,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.304,1.5,0.0,0.0,0.0,0.0,26.0,0.807,3.36,92.0,2.783,209.0,551.0,0.0,2.04,5300.0,271.0,870.0,518.0,105.0,1212.0,251.0,122.0,0.0,208.0,393.0,234.0,99.0,269.0,219.0,274.0,193.0,62.0,164.0,321.0,21520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69080.0,61257.0,2939.0,756.0,0.0,0.0,2440.0,0.0,0.0,1670.0
"Cereals ready-to-eat, KASHI 7 Whole Grain Puffs",2300.0,500.0,0.0,9.0,31.8,0.027,0.0,3.2,1.031,0.14,0.12,0.0001,0.0,0.0,0.002,0.0,0.135,0,0.0,0.373,0.0,0.0,1.06,1.06,0.0026,38.0,0.428,3.0,153.0,3.962,240.0,277.0,0.0372,3.11,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78600.0,8000.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,463.0,580.0,1053.0,0.0,0.0,2100.0,0.0,0.0,4000.0
"Eggplant, without salt, drained, boiled, cooked",200.0,0.0,0.0,1.0,9.4,0.014,0.0,0.6,0.075,0.02,0.076,0.000925,0.002,0.0,0.022,0.0,0.0,0,0.0,0.086,1.3,0.0,0.41,0.41,0.0029,6.0,0.059,0.25,11.0,0.113,15.0,123.0,0.0001,0.12,830.0,42.0,46.0,134.0,4.0,152.0,33.0,19.0,0.0,36.0,52.0,39.0,9.0,35.0,34.0,34.0,30.0,8.0,22.0,43.0,8730.0,2500.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,44.0,20.0,93.0,0.0,0.0,540.0,0.0,0.0,89670.0
"KELLOGG'S, Pumpkin Spice, Waffles, EGGO Seasons",12000.0,3100.0,16.0,540.0,0.0,0.075,0.0,5.7,0.0,0.49,0.43,0.035725,0.429,0.0,0.0,0.0,0.0,0,0.0017,0.57,0.0,2.5e-05,0.0,0.0,0.0,143.0,0.0,6.4,23.0,0.0,325.0,86.0,0.0,0.4,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41400.0,1500.0,9200.0,0.0,0.0,0.0,0.0,0.0,0.0,12200.0,3100.0,3100.0,5200.0,16.0,0.0,0.0,0.0,0.0,37500.0
"KELLOGG'S, Original, Waffles, NUTRI-GRAIN, EGGO",8300.0,2000.0,0.0,567.0,0.0,0.057,0.0,5.7,0.0,0.49,0.43,0.035725,0.429,0.0,0.0,0.0,0.0,0,0.0017,0.57,0.0,0.0,0.0,0.0,0.0,143.0,0.0,6.4,51.0,0.0,286.0,157.0,0.0,0.9,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37600.0,3900.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,8300.0,2000.0,2100.0,3700.0,0.0,0.0,0.0,0.0,0.0,44300.0
"Veal, braised, cooked, separable lean only, rib",7800.0,2600.0,144.0,99.0,133.6,0.016,0.0,7.91,1.13,0.31,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00153,0.34,0.0,0.0,0.35,0.35,0.007,24.0,0.14,1.45,26.0,0.04,218.0,318.0,0.0146,5.98,34440.0,2048.0,2025.0,2971.0,389.0,5447.0,1770.0,1250.0,0.0,1696.0,2741.0,2838.0,804.0,1390.0,1438.0,1291.0,1504.0,349.0,1098.0,1903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7810.0,2560.0,2620.0,740.0,144.0,0.0,1760.0,0.0,0.0,56080.0
"Veal, roasted, cooked, separable lean only, rib",7400.0,2100.0,115.0,97.0,0.0,0.014,0.0,7.5,1.38,0.29,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00158,0.27,0.0,0.0,0.36,0.36,0.0,12.0,0.106,0.96,24.0,0.032,207.0,311.0,0.0111,4.49,25760.0,1532.0,1515.0,2222.0,291.0,4074.0,1324.0,935.0,0.0,1268.0,2050.0,2122.0,601.0,1040.0,1075.0,965.0,1125.0,261.0,821.0,1424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7440.0,2080.0,2660.0,670.0,115.0,0.0,1080.0,0.0,0.0,64640.0
"Purslane, without salt, drained, boiled, cooked",200.0,0.0,0.0,44.0,0.0,0.009,0.0,0.46,0.036,0.09,0.031,0.0463,0.093,0.0,0.0,0.0,0.0,0,0.0,0.07,10.5,0.0,0.0,0.0,0.0,78.0,0.114,0.77,67.0,0.307,37.0,488.0,0.0009,0.17,1490.0,57.0,57.0,77.0,10.0,219.0,46.0,23.0,0.0,53.0,91.0,65.0,14.0,58.0,70.0,45.0,50.0,16.0,24.0,72.0,3550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.0,0.0,93520.0
"Rennin, prepared with 2% milk, dry mix, vanilla",1800.0,1100.0,7.0,46.0,0.0,0.005,0.0,0.079,0.294,0.153,0.036,0.00425,0.051,0.0,0.0,0.0,0.0,0,0.00033,0.04,0.9,0.000925,0.0,0.0,0.0,121.0,0.012,0.05,13.0,0.003,95.0,142.0,0.0021,0.36,3060.0,106.0,111.0,233.0,29.0,641.0,64.0,83.0,0.0,185.0,300.0,243.0,77.0,148.0,297.0,167.0,138.0,43.0,148.0,205.0,12340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.0,1061.0,484.0,65.0,7.0,0.0,730.0,0.0,0.0,82110.0
"Yogurt, DANNON OIKOS, strawberry, nonfat, Greek",200.0,100.0,0.0,33.0,0.0,0.02,0.0,0.22,0.385,0.217,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00059,0.051,0.2,0.001,0.0,0.0,0.0,94.0,0.017,0.06,11.0,0.029,114.0,145.0,0.0089,0.45,8029.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12530.0,400.0,11630.0,4440.0,560.0,250.0,2420.0,0.0,3960.0,220.0,110.0,24.0,8.0,0.0,0.0,590.0,0.0,0.0,78630.0
"Cookies, chocolate cream covered biscuit sticks",23000.0,13000.0,0.0,213.0,4.4,0.017,0.0,0.641,0.0,0.199,0.071,0.0001,0.001,0.0,0.001,0.0,0.007,0,0.0004,0.048,0.0,0.0,8.87,8.87,0.0017,50.0,0.225,0.9,36.0,0.0,184.0,181.0,0.0147,0.9,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51080.0,5000.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,12584.0,2065.0,6717.0,0.0,0.0,1320.0,2.0,64.0,15090.0
"Crustaceans, raw, wild, mixed species, crayfish",1000.0,200.0,114.0,58.0,80.9,0.037,0.0,2.208,0.546,0.032,0.07,0.001325,0.016,0.0,0.0,0.0,0.0,0,0.002,0.108,1.2,0.0,2.85,2.85,0.0001,27.0,0.419,0.84,27.0,0.226,256.0,302.0,0.0316,1.3,15970.0,902.0,1393.0,1648.0,179.0,2719.0,961.0,325.0,0.0,772.0,1265.0,1388.0,450.0,672.0,526.0,629.0,644.0,222.0,532.0,749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,159.0,174.0,293.0,114.0,0.0,1340.0,0.0,0.0,82240.0
"Squash, with salt, baked, cooked, acorn, winter",100.0,0.0,0.0,240.0,0.0,0.019,0.0,0.881,0.504,0.013,0.167,0.0107,0.021,0.0,0.0,0.0,0.0,0,0.0,0.194,10.8,0.0,0.0,0.0,0.0,44.0,0.086,0.93,43.0,0.242,45.0,437.0,0.0007,0.17,1120.0,47.0,62.0,120.0,10.0,196.0,41.0,21.0,0.0,44.0,64.0,41.0,14.0,44.0,40.0,44.0,33.0,16.0,38.0,48.0,14580.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,29.0,10.0,59.0,0.0,0.0,1260.0,0.0,0.0,82900.0
"KASHI Pesto Pasta Primavera, unprepared, frozen",3800.0,700.0,2.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.106,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,65.0,0.0,0.9,0.0,0.0,0.0,143.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,2400.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,700.0,1900.0,1200.0,2.0,0.0,1500.0,0.0,0.0,77900.0
"Candies, CRUNCH Bar and Dessert Topping, NESTLE",26000.0,16000.0,13.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002675,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,100.0,0.0,0.7,0.0,0.0,0.0,305.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67000.0,1900.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,26000.0,16000.0,0.0,0.0,13.0,0.0,1350.0,30.0,168.0,650.0
"Veal, raw, separable lean only, leg (top round)",1800.0,500.0,78.0,64.0,0.0,0.014,0.0,9.56,1.09,0.28,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00105,0.47,0.0,0.0,0.29,0.29,0.0,5.0,0.11,0.8,27.0,0.029,223.0,372.0,0.0091,2.34,21280.0,1266.0,1252.0,1836.0,240.0,3366.0,1094.0,773.0,0.0,1048.0,1694.0,1754.0,497.0,859.0,889.0,798.0,930.0,215.0,679.0,1176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1760.0,530.0,560.0,180.0,78.0,0.0,1140.0,0.0,0.0,75820.0
"Beef, raw, brain, variety meats and by-products",10000.0,2300.0,3010.0,126.0,0.0,0.003,0.0,3.55,2.01,0.199,0.092,0.003675,0.007,0.0,0.088,0.0,0.0,0,0.00951,0.226,10.7,0.0,0.99,0.99,0.0,43.0,0.287,2.55,13.0,0.026,362.0,274.0,0.0213,1.02,10860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10300.0,2300.0,1890.0,1586.0,3010.0,0.0,1510.0,0.0,0.0,76290.0
"Squash, raw, crookneck and straightneck, summer",300.0,100.0,0.0,2.0,7.1,0.019,0.0,0.448,0.16,0.041,0.051,0.00375,0.008,0.0,0.09,0.0,0.29,0,0.0,0.104,19.3,0.0,0.13,0.13,0.0032,21.0,0.092,0.44,20.0,0.172,32.0,222.0,0.0002,0.29,1010.0,49.0,40.0,115.0,10.0,101.0,35.0,20.0,0.0,34.0,55.0,52.0,14.0,33.0,29.0,38.0,23.0,8.0,25.0,42.0,3880.0,1000.0,2880.0,1590.0,0.0,1230.0,0.0,0.0,60.0,270.0,93.0,13.0,82.0,0.0,0.0,560.0,0.0,0.0,94280.0
"Seeds, partially defatted, sunflower seed flour",1600.0,100.0,0.0,3.0,0.0,0.222,0.0,7.313,6.595,0.266,3.187,0.001225,0.002,0.0,0.0,0.0,0.0,0,0.0,0.753,1.3,0.0,0.0,0.0,0.0,114.0,1.713,6.62,346.0,1.975,689.0,67.0,0.0582,4.95,48060.0,2358.0,5069.0,5160.0,952.0,11770.0,3083.0,1333.0,0.0,2403.0,3500.0,1977.0,1043.0,2466.0,2494.0,2267.0,1959.0,735.0,1406.0,2775.0,35830.0,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610.0,138.0,252.0,870.0,0.0,0.0,7040.0,0.0,0.0,7470.0
"Seaweed, dry, Canadian Cultivated EMI-TSUNOMATA",1400.0,500.0,33.0,4331.0,0.0,0.188,0.0,3.75,0.0,1.59,0.48,0.203,0.406,0.0,4.872,0.0,0.0,0,0.00225,0.23,29.0,0.00315,5.53,5.53,0.0,299.0,0.47,66.38,692.0,5.88,260.0,2944.0,0.0,2.53,15340.0,807.0,769.0,1334.0,254.0,1658.0,669.0,229.0,0.0,563.0,903.0,751.0,254.0,807.0,659.0,644.0,583.0,162.0,335.0,664.0,46240.0,36700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390.0,450.0,110.0,750.0,33.0,0.0,23030.0,0.0,0.0,14000.0
"Cocoa mix, Rich Chocolate Hot Cocoa Mix, NESTLE",15000.0,10000.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000275,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0,4000.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,10000.0,0.0,0.0,0.0,0.0,3270.0,0.0,0.0,3730.0
"Milk dessert bar, made from lowfat milk, frozen",1500.0,800.0,7.0,92.0,19.6,0.004,0.0,0.126,0.0,0.129,0.023,0.0106,0.071,0.0,0.135,0.0,0.001,0,0.00014,0.023,0.9,0.000125,0.2,0.2,0.0006,184.0,0.103,0.53,20.0,0.0,83.0,316.0,0.0022,0.43,4410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33090.0,6600.0,22060.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,810.0,462.0,52.0,7.0,0.0,690.0,2.0,69.0,61430.0
